ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.5652E+15,2.13428E+15,1.12464E+16,8.20868E+15,3.77222E+15,3.41716E+15,1.567E+16,6.72301E+15,5.185E+15,1
6.86557E+15,2.31445E+16,2.25858E+15,5.67639E+15,,4.96603E+15,1.6155E+16,91461708784448,4.91622E+15,1
5.73668E+15,1.80291E+16,1.26835E+16,7.90788E+15,4.23876E+15,4.15007E+15,1.23929E+16,8.3707E+15,2.74179E+16,1
6.12907E+15,1.98021E+16,2.22075E+16,7.38745E+15,,4.64851E+15,1.40286E+16,6.14469E+15,3.83764E+16,1
5.99137E+15,1.86723E+15,2.8703E+16,5.92229E+16,3.38028E+16,4.30185E+15,1.76646E+15,6.85732E+15,4.53937E+15,1
9.72338E+15,1908974211219,9.07665E+15,9.75209E+15,3.57385E+15,4.43037E+15,1.33078E+16,6.28267E+16,4.07206E+16,1
7.73631E+15,2.25063E+15,1.94968E+16,7.15834E+15,2.89946E+15,4.33974E+15,1.51538E+16,7.47651E+15,3.70092E+16,1
671579947892659,1.93163E+16,1.6007E+15,6.36916E+15,3.14452E+15,3.16278E+16,1.78655E+16,8.51925E+15,4.99975E+15,1
7.96676E+15,1.63927E+16,1.33547E+16,7.47697E+16,,3.6638E+16,1.71259E+15,,4.81635E+15,1
8.24256E+15,1.55616E+16,2.40422E+15,7.63921E+15,3.38294E+15,4.18264E+16,1.32659E+16,6.6578E+15,3.52943E+16,1
6.53955E+15,2.15445E+16,2.89798E+16,7.01537E+15,3.12335E+15,4.26083E+16,1.795E+16,5.49839E+15,4.0764E+15,1
6.78538E+15,2.16647E+16,1.30989E+16,5.56553E+15,,3.43972E+16,1.52386E+16,6.56147E+15,4.67792E+15,1
7.00797E+15,2.48905E+16,2.61363E+16,7.77374E+15,3.35054E+15,4.03754E+16,1.09055E+15,7.5333E+15,4.62897E+15,1
7.74038E+15,1.79302E+16,1.24778E+16,9.98963E+15,4.21394E+15,4.71783E+15,8.4124E+15,66163439242252,3.01336E+16,1
7.91809E+16,1.75337E+16,2.95657E+16,7.43218E+16,,3.22533E+16,1.13092E+16,7.01167E+15,4.64004E+15,1
5.77277E+15,1.86061E+16,2.66938E+16,5.80858E+15,333073364224501,3.12869E+15,1.23763E+16,3.27612E+15,4.15469E+15,1
7.57168E+15,1.73008E+16,8.83556E+15,9.56611E+15,4.36294E+15,3.05834E+15,1.10096E+16,9.24819E+15,3.92029E+16,1
8.73353E+15,2.03396E+16,2.45784E+16,6.59414E+15,2.88678E+15,3.36825E+16,1.67019E+15,6.87931E+15,3.1492E+16,1
6.91786E+15,2.00706E+16,2.76516E+15,6.52977E+15,3.21696E+15,4.53638E+16,1.12834E+16,9.19422E+15,5.54417E+15,1
8.51278E+15,1.57667E+16,3.30927E+16,6.76547E+15,3.05856E+16,3.77619E+15,1.33094E+16,4.30194E+15,4.02662E+15,1
6.53912E+16,2.1862E+16,2.33083E+16,7.17745E+15,3.55444E+15,5.85166E+15,1.07421E+16,4.07739E+15,421167195883605,1
,2.28757E+16,3.21618E+15,6.9613E+15,3.14143E+15,3.09608E+16,1.92184E+16,5.4268E+16,553747584049303,1
8.22708E+15,274351886995951,4.0547E+16,7.13016E+15,2.41447E+16,4.17674E+16,9.80967E+15,7.93971E+15,3.61918E+15,1
7.2742E+15,1.56111E+16,1.62559E+16,7.65455E+15,3.8118E+15,59180147197882,1.23125E+15,5.96805E+15,3.15276E+16,1
7.11898E+15,1.60963E+15,3.25281E+16,5.08913E+15,2.92288E+16,4.40318E+16,1.00081E+16,6.16798E+15,5.34921E+15,1
,1.6341E+16,3.28655E+15,6.06679E+15,3.17467E+15,279646803827296,1.08117E+16,8.15265E+15,3.57461E+16,1
5.94194E+15,2.49164E+15,1.4778E+15,6.39068E+15,3.35796E+16,5.17547E+15,1.59319E+15,6.65514E+15,4.30218E+15,1
7.27891E+15,1.35259E+16,2.21845E+15,7.15654E+15,3.5791E+15,4.80143E+16,1.1316E+16,549439919588549,4.20158E+15,1
744518902590451,1.50776E+16,4.1682E+15,1.05734E+16,4.7654E+15,3.55578E+16,1.53524E+15,7.4761E+15,2.7458E+15,1
6.4425E+15,1.83071E+16,1.15924E+16,8.96074E+15,4.08243E+16,3.85015E+15,1.61483E+15,833325162575065,2.89102E+16,1
,1.90877E+16,3.98025E+15,5.21668E+15,2.88232E+16,3.65148E+15,1.36808E+16,9.19257E+15,4.98988E+16,1
6.91973E+15,1.94859E+15,3.55587E+15,6.37198E+15,2.99787E+16,3.94829E+16,1.1984E+16,6.98531E+15,4.12083E+15,1
6.47237E+15,164768901465965,2.42465E+16,7.62301E+15,3.73213E+15,3.6808E+15,1.27641E+16,9.67954E+15,4.13458E+15,1
8.25122E+15,1.67385E+16,1.76179E+15,7.04443E+15,3.234E+16,2.77413E+15,1.24935E+16,6.12752E+16,3.49506E+15,1
,1.91665E+16,1.89641E+15,814835846973079,3.18992E+16,3.54102E+16,1.50725E+16,841156733811639,4.60066E+15,1
6.70711E+15,2.11087E+16,1.07948E+16,7.96719E+16,3.73572E+15,4.06199E+15,1.87817E+15,,2.64025E+16,1
7.24019E+15,1.54138E+16,3.11447E+16,4.80707E+15,2.61213E+15,4.51016E+16,1.08519E+15,,3.36282E+16,1
6.52849E+15,1.84429E+16,1.08352E+16,68263306319169,3.78776E+15,4.30419E+15,1.36213E+16,1.00822E+16,4.58597E+15,1
7.03184E+16,1.75466E+16,1.26539E+16,7.83661E+15,,5.71822E+15,1.32165E+16,6.10847E+15,2.72556E+16,1
7.49439E+16,2.05191E+16,2.50582E+16,6.88166E+15,327949396430524,3.13092E+15,1.65891E+15,729767414405051,3.57965E+16,1
6.95743E+15,2.1438E+16,1.50074E+16,6.99716E+15,3.28819E+15,4.68555E+15,1.74073E+15,1.04207E+16,4.89205E+16,1
,1.79408E+16,1.65898E+16,8.40584E+15,3.17838E+16,327650903904166,1.55536E+16,,332738442877916,1
6.96232E+16,2.05183E+16,3.52291E+15,5.08871E+15,2.5473E+16,3.60059E+15,1.36176E+15,,4.52677E+15,1
6.50962E+15,1.9776E+16,2.01222E+16,6.86278E+15,3.53012E+15,4.72709E+15,1.10588E+16,6.46633E+15,3.80282E+15,1
8.0693E+15,1.91004E+15,1.66545E+16,8.03821E+15,3.50578E+16,4.182E+15,1.22938E+15,4.90093E+15,3.02138E+15,1
7.21338E+15,2.13767E+16,2.73777E+16,6.9153E+15,3.27717E+15,4.57512E+15,1.79687E+15,,3.45344E+16,1
6.79084E+15,2.71601E+16,1.43486E+16,9.92332E+15,368842011462866,6.1063E+15,9.3868E+15,9.14021E+15,3.43828E+16,1
6.97521E+15,1.75421E+16,3.57012E+16,5.49425E+15,2.90053E+16,4.01059E+16,1.02853E+16,6.64206E+15,5.25648E+15,1
7.42223E+15,2.03323E+15,401481237214392,5.60231E+15,2.5659E+16,4.01775E+15,9.02566E+15,5.30196E+16,4.48651E+15,1
6.50507E+15,2.2642E+16,169821319743572,6.93847E+15,3.18246E+16,4.84092E+15,1.85271E+16,8.04628E+15,2.891E+15,1
6.61786E+15,1.74281E+16,3.32456E+15,7.02219E+15,3.26168E+15,4.79921E+16,1.59189E+15,6.03398E+16,4.60135E+16,1
6.76977E+15,1.78332E+15,1.69803E+15,7.0517E+16,3.69906E+15,2.99405E+15,1.87037E+16,6.28685E+15,3.84661E+15,1
6.34175E+15,1.39959E+15,1.80583E+15,8.36134E+15,4.17602E+15,347464419055724,1.33144E+16,5.8221E+16,401901054979541,1
7.05887E+15,1.91548E+16,1.64731E+16,8.43579E+15,367853179516565,4.62994E+15,1.25744E+16,1.75278E+15,393733418398454,1
753928739507425,2.5849E+16,2.69994E+16,7.00209E+15,2.66803E+15,3.52196E+16,1.46508E+15,5.91588E+15,5.42737E+15,1
,1.63167E+15,3.65256E+15,551292702438785,2.84624E+15,5.22601E+15,1.43955E+16,7.88685E+15,4.64569E+15,1
7.49081E+15,1.98967E+15,6.87356E+15,8.53433E+15,,4.40471E+16,1.10475E+16,6.0936E+15,3.71637E+16,1
6.03743E+15,2.27034E+16,1.29888E+16,847690539073455,3.92381E+16,3.06386E+16,7.12239E+15,4.11905E+15,3.59422E+16,1
,1.58695E+15,8.72123E+15,8.1045E+15,4.2571E+16,4.71074E+16,1.53539E+16,748856757713294,3.39213E+15,1
6.7067E+15,2.32927E+16,2.78815E+16,7.88145E+15,3.37111E+15,4.43209E+16,1.45234E+16,6.41217E+15,4.37188E+15,1
,1.56388E+15,2.68858E+16,4.89428E+15,2.91919E+15,5.54221E+15,1.42771E+16,5.34819E+15,4.70968E+15,1
,1.86366E+16,7.55702E+15,9.45421E+15,4.06038E+16,2.88369E+16,1.28614E+16,7.2187E+15,4.11626E+15,1
6.75885E+16,2.18153E+16,2.25408E+15,7.19644E+15,3.04681E+15,3.82503E+15,1.88387E+16,53815434821713,3.63997E+16,1
7.48678E+15,1.51203E+16,3.11302E+15,458407124473733,,3.51575E+15,1.89385E+16,5.31371E+15,2.74843E+16,0
6.90412E+15,2.2896E+16,1.0837E+16,7.79259E+15,3.62297E+16,513188841524663,1.27045E+16,4.0546E+16,4.14182E+15,0
,1.55263E+16,4.26173E+15,5.82942E+15,4.49268E+15,4.56185E+15,2.0681E+16,7.71375E+15,2.8465E+16,0
7.34894E+16,2.67655E+15,1.58183E+15,1.05747E+16,,5.41755E+15,134081464935378,5.46191E+15,4.72575E+15,0
7.84606E+15,2.24059E+16,2.32641E+16,592236704115349,3.00403E+16,3.87971E+16,1.34067E+15,4.30752E+15,2.48797E+16,0
,2.29621E+15,1.99557E+15,7.60865E+15,2.85433E+16,491880577999789,1.10269E+16,8.52419E+15,3.11376E+16,0
6.17981E+16,2.48833E+16,1.53916E+16,8.01426E+15,2.73087E+15,4.87626E+16,9.69648E+15,6.9697E+15,3.70432E+15,0
6.75567E+15,2.09362E+15,1.38216E+16,7.55741E+15,3.3462E+15,4.99071E+15,1.93391E+15,810987461135178,3.95952E+16,0
,2.13652E+16,2.82668E+15,3.63211E+16,,4.83798E+15,1.57419E+15,7.88109E+15,4.31229E+15,0
7.2666E+15,9.84529E+15,3.64901E+15,7.13881E+15,4.23187E+16,5.02883E+15,7.36077E+15,7.62903E+15,4.95273E+15,0
8.21817E+15,1.16062E+16,2.24657E+16,5.00045E+15,,4.0836E+16,6.73279E+15,9.09933E+15,424644617230064,0
6.98006E+15,1.64127E+16,1.76255E+16,6.47956E+16,3.72748E+15,4.92703E+15,1.16658E+15,487102932160505,3.96946E+15,0
6.38198E+15,2.35945E+16,1.8983E+15,828651389879848,,5.11485E+16,1.61835E+16,778395213926506,3.29905E+15,0
6.64801E+15,1.91842E+16,1.51763E+16,5.66166E+15,,4.71047E+16,1.54383E+15,565323871527517,3.82978E+15,0
5.89994E+15,2.05914E+16,3.03794E+16,944614797716712,3.12283E+15,5.12337E+15,6.30606E+15,5.50652E+15,3.85898E+16,0
7.2609E+15,1.89078E+16,2.13912E+16,657686619244806,3.56622E+15,3.90285E+15,1.43916E+16,8.10825E+15,4.38382E+15,0
5.57592E+15,2.23374E+16,1.45531E+15,9.68918E+15,2.3461E+15,2.52968E+16,1.22495E+15,5.9523E+15,429444755906491,0
5.4674E+16,1.97029E+16,1.28832E+15,9.26488E+15,3.47421E+15,3.55176E+16,1.27625E+16,671595324059163,3.71782E+16,0
609001605715742,2.16736E+16,1.25589E+16,9.2973E+15,3.17983E+16,4.09427E+15,1.07548E+16,3.09658E+16,2.94352E+16,0
8.20545E+15,1.45797E+16,1.79813E+15,6.58046E+15,3.59393E+15,4.20394E+16,1.58568E+16,1.00712E+16,3.73992E+16,0
7.67051E+15,1.23337E+16,3.38436E+16,5.21637E+15,3.90746E+15,4.62968E+15,1.86987E+16,8.29047E+15,3.93383E+16,0
6.7911E+15,2.09128E+15,2.01492E+16,5.804E+15,2.88357E+16,2.91304E+15,1.23273E+16,5.73036E+15,3.08404E+16,0
6.00677E+15,2.26874E+16,2.02797E+16,816641628348054,2.25517E+15,2.75987E+16,9.65079E+15,5.264E+16,4.03475E+15,0
,2.04385E+16,3.29513E+15,5.99528E+15,3.24505E+16,3.39642E+15,4.47309E+15,711904962773906,4.90523E+15,0
6.33634E+16,2.14072E+15,1.46196E+16,6.58441E+15,3.15997E+15,3.70796E+15,1.22194E+15,836688789897106,3.7888E+15,0
7.47324E+15,2.23265E+16,1.99326E+15,5.77011E+15,3.17709E+16,5.90325E+15,1.35569E+16,8.94536E+15,3.87771E+15,0
,214193077795847,2.16713E+16,8.27294E+15,,4.73415E+16,1.57069E+15,7.31702E+15,4.24639E+16,0
7.3801E+15,2.37923E+16,1.68625E+16,7.10182E+15,3.06183E+16,4.78655E+15,1.32545E+16,9.28646E+15,5.03045E+16,0
1.00676E+16,1.44614E+15,3.97161E+15,4.50337E+15,3.9091E+16,4.15051E+15,1.76588E+16,,3.77679E+16,0
5.91594E+15,2.74264E+16,6.96774E+15,1.00694E+16,2.47646E+16,3.21237E+16,1.20922E+16,3.94486E+16,2.58585E+15,0
,1.71695E+15,3.89711E+15,8.36558E+15,3.85954E+15,3.97442E+16,1.72016E+15,7.3647E+15,2.64321E+16,0
6.12485E+15,1.51691E+16,1.5092E+16,6.61079E+15,3.82319E+16,3.88138E+16,1.6622E+15,6.91678E+15,4.21197E+15,0
,1.37253E+15,2.05939E+16,3.96111E+15,3.93685E+16,520410505321842,1.92496E+15,5002993328945,3.30242E+15,0
7.8765E+15,2.50897E+16,1.57411E+16,8.07574E+15,,3.91259E+15,1.65439E+16,5.92461E+15,3.9139E+16,0
6.02105E+15,1.78224E+15,1.89664E+15,1.02136E+16,,4.00566E+16,1.28418E+16,6.08702E+15,4.66106E+15,0
,1.93168E+16,2.08944E+15,7.33157E+15,3.59427E+15,4.17425E+16,1.67871E+15,381070046276617,3.8184E+16,0
,166696694784928,1.48074E+16,6.80186E+15,2.69708E+16,5.36337E+15,1.38393E+16,7.75503E+15,3.4348E+15,0
6.58545E+16,1.66966E+16,3.02103E+16,9.5083E+15,3.40246E+15,4.30079E+16,2.32343E+16,7.27999E+15,4.27564E+16,0
6.34267E+15,1.57046E+16,210796062064613,7.27508E+16,3.18853E+15,3.51024E+15,1.40191E+16,6.44075E+15,4.58259E+15,0
6.63299E+16,2.38325E+15,1.28291E+16,7.34736E+15,3.31302E+15,4.51734E+16,1.96409E+15,7.32015E+15,4.36085E+15,0
5.4007E+15,1.97919E+16,996896273804851,7.879E+15,,50389635686519,1.74089E+16,7.73828E+15,3.55574E+15,0
7.46015E+15,2.21343E+16,2.54809E+15,6.92694E+15,,4386196351489,1.30891E+16,5.8084E+15,2.41363E+16,0
6.70982E+15,1.48253E+16,2.09222E+16,4.63357E+15,,4.00343E+15,1.83309E+16,4.04956E+16,1.68762E+16,0
8.05489E+15,2.3914E+15,2.85454E+16,5.09689E+15,,5.74403E+15,1.7778E+16,5.6353E+16,3.52438E+16,0
5.36519E+15,2.38291E+16,1.62629E+16,7.50793E+15,2.55545E+15,3.93534E+15,1.2465E+16,2.70957E+15,3.1808E+16,0
6.92039E+15,2.52353E+16,1.10863E+16,9.99338E+15,2.85745E+15,368629147028837,1.71208E+16,4.36671E+16,3.2776E+16,0
7.02546E+15,184484426519738,3.166E+16,5.23202E+15,,5.59003E+15,1.4393E+16,5.62903E+16,2.92705E+16,0
7.97425E+15,1.73751E+16,2.68486E+16,6.05553E+16,3.3794E+15,3.47748E+16,1.37576E+16,7.55354E+15,3.19594E+16,0
8.03106E+15,2.22628E+16,1.81348E+15,8.75451E+15,3.14472E+16,4.5297E+16,1.2066E+15,7.85497E+15,3.33888E+15,0
7.61406E+15,2.13691E+15,1.75982E+16,813131943495176,,3.84087E+15,5.05169E+15,7.08332E+15,3.43795E+16,0
7.64358E+15,2.09861E+15,2.18855E+16,9.52923E+15,,3.37632E+16,8.86361E+15,6.36469E+15,3.76216E+16,0
7.73132E+15,1.6905E+16,3.83562E+16,6.02845E+15,2.97329E+15,525879408394896,1.60711E+15,7.49097E+15,5.16428E+15,0
6.2684E+15,154681902265275,2.30503E+16,6.83294E+15,2.90703E+16,4.2122E+15,1.38814E+16,6.58914E+15,3.38971E+15,0
7.36991E+15,1.55645E+16,1.92834E+16,543502468987419,3.99941E+15,3.91324E+16,1.81486E+16,6.36986E+15,3.82172E+15,0
,2.41181E+15,2.56963E+15,5.69456E+16,3.33902E+15,3.86298E+15,1.45312E+16,3.39184E+16,4.14239E+15,0
632037528471829,1.65822E+16,2.04816E+16,7.60596E+15,3.54289E+15,4.22341E+15,1.4794E+16,4.60431E+16,2.72862E+16,0
729008857213943,2.05213E+16,2.61156E+16,5.13789E+16,3.57794E+15,4.02875E+15,7.96048E+15,6.36985E+15,4.70062E+15,0
635651106246199,1.64618E+16,1.75385E+15,8.34519E+15,3.45145E+16,4.3096E+16,1.53294E+16,470213818503514,341552552539749,0
7.97407E+15,1.60224E+16,2.94778E+16,2.45601E+16,3.24056E+16,3.71212E+15,1.86939E+16,54280623851348,4.06909E+16,0
4.94351E+15,2.67533E+15,1.18704E+16,8.87787E+15,,4.17413E+16,1.52528E+16,2.27497E+16,5.07084E+15,0
770036230513608,220571796189289,2.94322E+16,6.35629E+16,3.2275E+16,4.44958E+15,1.30274E+16,7.78298E+15,3.78649E+15,0
6.05461E+15,228198026777358,1.02158E+16,5.98397E+15,3.06797E+15,4.41499E+16,1.72291E+16,6.53402E+15,4.88916E+15,0
4.22142E+15,1.2056E+16,3.43702E+15,7.96089E+15,4.11581E+16,4.36775E+16,1.43958E+16,64601468391238,4.27871E+15,0
8.54589E+15,2.55325E+16,3.10566E+15,3.61978E+15,,4.26883E+15,1.3783E+16,3.44483E+15,5.03688E+15,0
7.75218E+15,1.82065E+16,1.36557E+16,681724723500068,3.37754E+15,3.28217E+16,1.52311E+15,9.22551E+15,4.72551E+15,0
5.58813E+15,2.20818E+16,8.73031E+15,8.3219E+15,300220427519446,4.12709E+15,6.47863E+15,8.06378E+15,3.16562E+16,0
8.64987E+15,1.78589E+16,1.85038E+16,7.24082E+15,3.56263E+15,3.29504E+15,1.52807E+16,8.37835E+15,3.08168E+16,0
7.89926E+15,1.87701E+16,3.22108E+16,4.99676E+15,3.20532E+15,4.0015E+15,1.98736E+16,4.69133E+15,4.44817E+15,0
5.95227E+15,1.36891E+16,2.8106E+16,7.33096E+15,3.8981E+15,4.23964E+15,1.53738E+16,6.89698E+15,4.76977E+15,0
80401875566739,2.01809E+16,1.18616E+16,7.20031E+15,3.00398E+16,4.20549E+15,7.16861E+15,9.07618E+15,3.22114E+15,0
4.31322E+16,1.91119E+16,1.27708E+16,8.23157E+15,2.84946E+15,4.99855E+16,1.35013E+16,7.6444E+15,3.92359E+16,0
6.70702E+15,2.09779E+16,1.47944E+15,7.80929E+15,,5.53644E+15,8.02757E+15,7.82372E+15,3.16563E+16,0
5.85356E+15,1.86808E+16,1.97909E+15,6.61578E+15,,4.89797E+16,1.96707E+16,6.504E+15,3.75687E+16,0
8.8174E+15,1.75755E+15,2.31733E+16,6.73086E+15,3.67154E+15,5.52075E+15,7.73311E+16,9.14434E+15,3.8641E+16,0
,1.71435E+15,3.92076E+15,471050999238572,3.54445E+16,3.81685E+15,2.02121E+15,9.74189E+15,2.8125E+16,0
,1.93577E+16,1.96714E+15,7.5689E+15,3.42673E+15,3.22736E+15,1.85116E+15,7.77103E+15,3.48152E+16,0
7.47641E+15,2.46185E+16,2.71099E+16,9.79196E+15,3.41164E+16,3.3973E+16,1.62177E+15,7.7603E+15,3.47819E+15,0
7.69149E+15,1.55185E+16,3.65782E+16,7.69073E+15,4.05169E+15,5.3689E+15,1.6215E+16,7.75821E+15,4.0425E+15,0
7.36737E+15,1.76335E+15,1.66636E+15,8.06278E+15,,3.54765E+15,1.06829E+16,3.73634E+15,3.81722E+16,0
892790592593881,1.88054E+16,2.21399E+15,4.25272E+15,3.76335E+15,4.38516E+16,8.59797E+15,928283206111665,5.47435E+15,0
5.62123E+15,2.21649E+15,1.11239E+16,8.80943E+15,314871341738526,3.26351E+16,1.93125E+16,8.43773E+15,3.44075E+16,0
6.45064E+15,2.01597E+15,2.76825E+16,5.65514E+15,3.16106E+16,5.73034E+15,1.46427E+16,,5.24154E+15,0
7.56652E+15,2.05397E+16,3.08237E+15,7.81664E+15,3.54176E+16,3.95297E+15,120952514943545,6.37677E+15,3.27514E+16,0
61156375458102,2.40975E+15,1.57658E+16,1.00883E+15,3.39402E+15,4.0732E+15,2.1305E+16,6.30716E+15,3.72363E+15,0
7.59523E+16,1.88373E+16,3.28695E+16,6.74559E+15,3.65209E+15,3.26627E+16,1.38833E+16,7.34382E+15,3.4976E+16,0
,2.79232E+15,1.13803E+16,8.5861E+15,3.14163E+16,4.67628E+16,1.088E+16,6.89752E+15,3.25627E+16,0
713122185859695,1.65909E+15,1.89698E+15,7.69036E+15,,5.10982E+16,1.64277E+16,4.7137E+15,4.71319E+15,0
7.39972E+15,2.5802E+16,1.8535E+16,5.49716E+15,3.39839E+15,3.54667E+15,1.4979E+16,7.30085E+15,3.79512E+15,0
7.00248E+15,1.68953E+16,2.05186E+15,1.0136E+16,,4.57647E+15,9.81292E+15,5.69219E+15,3.35244E+15,0
534534537107888,2.3851E+16,1.03154E+16,7.8226E+15,2.81772E+16,4.96351E+16,1.26246E+16,8.73428E+15,2.36289E+16,0
618595116263375,1.74796E+16,2.21989E+16,7.6085E+15,,4.79092E+15,1.37443E+16,5.14971E+15,5.20572E+16,0
6.07009E+15,1.6153E+16,2.67645E+16,6.24153E+15,,4.85866E+15,1.87805E+16,8.19461E+15,4.69946E+15,0
7.09557E+15,1.96735E+16,3.02352E+16,5.9849E+15,3.08204E+15,4.53955E+15,1.60627E+16,3.1555E+16,4.86128E+15,0
,1.89762E+16,1.67371E+15,7.03142E+15,,4.1048E+16,1.45455E+16,6.01401E+15,3.09282E+15,0
3.92856E+16,1.91666E+16,1.73282E+16,7.69242E+15,3.0648E+16,4.06086E+15,9.5786E+15,4.54807E+16,5.06084E+15,0
6.35297E+15,2.44847E+16,1.38587E+16,9.17944E+15,,4.0356E+16,1.25201E+16,5.9047E+16,4.15549E+15,0
5.99913E+15,2.19716E+16,1.93458E+15,6.02964E+15,2.64285E+16,4.97477E+16,1.63812E+15,4.63035E+16,5.04697E+15,0
889958837829117,2.08107E+16,1.79151E+16,4.79357E+15,3.34572E+15,3.81159E+16,1.43987E+16,4.82995E+16,3.92861E+16,0
7.37534E+16,1.94868E+16,2.87678E+16,5.07415E+15,3.49985E+15,495037067478959,1.42477E+16,7.70942E+15,5.12739E+15,0
897932285265221,1.84309E+16,2.49673E+15,6.26458E+15,3.35217E+15,4.85583E+16,8.28018E+15,6.39442E+16,4.26494E+15,0
8.53238E+15,2.16454E+16,3.02684E+16,6.29897E+15,3.30978E+15,4.36165E+16,1.18957E+16,5.59218E+16,2.38009E+16,0
7.21354E+15,1.7664E+15,3.47274E+15,5.16228E+16,2.87707E+16,3.322E+16,1.03275E+16,7.72615E+15,3.49748E+15,0
,1.84667E+15,1.43681E+16,8.12991E+15,3.34753E+16,4.7233E+16,1.60734E+16,7.37102E+15,4.58311E+15,0
8.89557E+15,1.07383E+15,2.76227E+16,6.16332E+15,4.60107E+15,4.4493E+15,1.39951E+15,7.83484E+15,4.75423E+15,0
6.58276E+15,2.19185E+16,219615269170624,6.98798E+15,3.489E+15,3.4121E+15,1.51784E+16,6.8982E+15,3.66888E+15,0
,2.04241E+15,1.46654E+16,8.58132E+15,3.60389E+15,3.59622E+15,1.51632E+16,5.89456E+15,4.3775E+15,0
,1.60596E+16,4.91254E+15,6.34439E+15,4.09502E+16,3.27925E+15,1.44076E+16,6.4645E+15,3.28762E+15,0
5.98659E+15,2.75887E+16,2.12291E+15,89404298665849,,3.54112E+15,1.17834E+16,9.22277E+15,5.05149E+16,0
6.84122E+15,1.66677E+16,2.82638E+16,7.11571E+16,3.1879E+16,5.32185E+15,2.14695E+16,7.82277E+15,5.09236E+15,0
,1.57827E+16,2.17164E+15,5.40639E+15,,4.78999E+16,1.8929E+16,8.02028E+15,3.82577E+16,0
7.14612E+15,1.81434E+15,3.32666E+15,8.38174E+15,3.73197E+15,4.85109E+15,1.547E+15,5.28129E+15,4.7752E+15,0
,237705681396383,2.18628E+15,896142509536758,3.18173E+16,4.34388E+16,1.16653E+15,5.97756E+16,3.94329E+16,0
750757529645138,1.72504E+15,1.83287E+16,6.90774E+15,3.51419E+15,3.77075E+16,1.06783E+16,6.88522E+15,3.703E+16,0
7.99718E+15,2.1482E+15,2.05756E+15,6.1914E+15,3.12008E+15,513540398386387,1.77031E+15,7.02912E+15,4.81767E+15,0
51743459983462,2.34329E+16,1.17466E+16,6.96127E+15,3.14987E+15,4.07102E+15,1.37717E+16,3.61835E+16,3.68914E+15,0
,1.9115E+16,2.31723E+16,7.13215E+16,2.90709E+16,3.65141E+15,1.26795E+16,6.90744E+15,4.01845E+15,0
647909256706823,1.80959E+15,2.81659E+15,7.16008E+15,3.71405E+16,3.7029E+15,1.69426E+16,,3.0896E+15,0
7.81151E+15,2.58892E+15,2.09119E+16,6.36176E+15,2.89142E+15,4.21133E+15,9.63165E+15,7.17032E+15,4.54607E+15,0
743721665310552,2.4273E+16,2.01856E+15,6.12166E+15,3.06169E+16,4.13656E+16,1.02628E+16,6.45292E+15,3.86687E+15,0
795387811515525,1.78067E+16,1.86773E+16,5.69954E+15,36821767979927,3.56294E+16,1.86386E+16,6.14628E+15,2.86022E+16,0
6.39657E+15,2.43725E+15,1.2279E+16,6.79455E+16,,4.89449E+15,1.7638E+16,,4.18825E+15,0
,2.08367E+16,2.24441E+15,5.40425E+15,3.38064E+15,5.409E+15,9.98042E+15,8.45701E+15,3.59444E+16,0
8.05814E+15,1.91278E+16,2.92984E+16,6.12917E+15,3.56645E+16,2.78503E+16,1.26062E+16,6.55114E+15,3.13061E+15,0
,1.49839E+16,2.02838E+16,1.00059E+16,3.83113E+15,3.55185E+16,1.70035E+16,5.37997E+15,2.02888E+16,0
,2.20985E+15,2.64927E+15,4.94979E+15,,388969020976625,2.10856E+15,7.02664E+15,4.87538E+15,0
9.49726E+15,1.24483E+16,3.36813E+15,4.81466E+15,4.27185E+16,530217007876155,1.99703E+15,4.98098E+15,5.24211E+15,0
7.98471E+15,1.21067E+16,4.07098E+16,5.79684E+15,4.4536E+15,3.3851E+15,1.28188E+16,5.92692E+15,4.56788E+15,0
6.26111E+15,2.70466E+16,8.57242E+15,9.92208E+15,2.86328E+15,4.90943E+16,1.29264E+16,2.22193E+15,4.75302E+15,0
6.9578E+15,2.1924E+16,2.02156E+16,7.05409E+15,3.06647E+15,4.31371E+15,1.74271E+16,5.64356E+15,4.58775E+16,0
96631590150059,1.31712E+16,2.4388E+15,4.23414E+16,,4.28906E+16,1.81435E+16,6.53605E+15,5.27022E+15,0
6.73271E+15,1.97767E+16,3.38206E+15,7.39676E+15,3.53176E+16,3.21365E+16,1.93405E+16,8.5372E+15,3.88541E+16,0
4.88606E+15,2.7292E+15,1.54966E+15,6.98518E+15,2.66562E+15,5.69581E+15,1.73015E+15,795979880021016,3.07937E+15,0
961022034489963,1.5693E+15,3.39544E+15,4.63903E+16,,4.85379E+16,1.10478E+16,,4.96197E+15,0
8.51853E+15,1.28263E+16,3.20183E+16,6.05874E+15,458441072258561,5.54139E+15,1.59762E+16,8.74718E+15,4.14717E+15,0
6.95079E+15,2.01805E+16,2.17096E+16,6.12077E+15,3.52304E+15,4.17184E+15,1.96835E+16,4.92368E+15,3.99798E+16,0
6.02302E+15,1.70732E+16,1.09254E+15,8.20097E+15,3.05797E+16,508851053087782,1.22446E+16,6.29678E+16,3.66809E+15,0
